date,route_id,vessel_id,rate_proxy,proxy_target,bdi,coal_price_usd_t,fuel_proxy_usd_t
2025-03-01,aus-par,panamax,26.8795,True,1598,104.7685714,11.47862857142857
2025-03-01,aus-par,supramax,33.6512,True,1598,104.7685714,11.47862857142857
2025-03-01,aus-par,handysize,45.9727,True,1598,104.7685714,11.47862857142857
2025-04-01,aus-par,capesize,17.713,True,1386,101.1428571,10.708363636363638
2025-04-01,aus-par,panamax,24.8556,True,1386,101.1428571,10.708363636363638
2025-04-01,aus-par,supramax,31.1174,True,1386,101.1428571,10.708363636363638
2025-04-01,aus-par,handysize,42.5111,True,1386,101.1428571,10.708363636363638
2025-05-01,aus-par,capesize,17.9367,True,1418,104.0378571,10.254836363636365
2025-05-01,aus-par,panamax,25.1696,True,1418,104.0378571,10.254836363636365
2025-05-01,aus-par,supramax,31.5105,True,1418,104.0378571,10.254836363636365
2025-05-01,aus-par,handysize,43.0482,True,1418,104.0378571,10.254836363636365
2025-06-01,aus-par,capesize,18.4253,True,1489,110.1385714,11.175466666666667
2025-06-01,aus-par,panamax,25.8551,True,1489,110.1385714,11.175466666666667
2025-06-01,aus-par,supramax,32.3687,True,1489,110.1385714,11.175466666666667
2025-06-01,aus-par,handysize,44.2206,True,1489,110.1385714,11.175466666666667
2025-07-01,aus-par,capesize,21.6893,True,2003,116.2992857,11.130365217391304
2025-07-01,aus-par,panamax,30.4354,True,2003,116.2992857,11.130365217391304
2025-07-01,aus-par,supramax,38.1029,True,2003,116.2992857,11.130365217391304
2025-07-01,aus-par,handysize,52.0544,True,2003,116.2992857,11.130365217391304
2025-08-01,aus-par,capesize,21.82,True,2025,119.2135714,10.759085714285714
2025-08-01,aus-par,panamax,30.6188,True,2025,119.2135714,10.759085714285714
2025-08-01,aus-par,supramax,38.3325,True,2025,119.2135714,10.759085714285714
2025-08-01,aus-par,handysize,52.3681,True,2025,119.2135714,10.759085714285714
2025-09-01,aus-par,capesize,22.4584,True,2134,112.5342857,10.817454545454545
2025-09-01,aus-par,panamax,31.5146,True,2134,112.5342857,10.817454545454545
2025-09-01,aus-par,supramax,39.4539,True,2134,112.5342857,10.817454545454545
2025-09-01,aus-par,handysize,53.9001,True,2134,112.5342857,10.817454545454545
2025-10-01,aus-par,capesize,21.468,True,1966,111.4982143,10.237008695652175
2025-10-01,aus-par,panamax,30.1249,True,1966,111.4982143,10.237008695652175
2025-10-01,aus-par,supramax,37.7141,True,1966,111.4982143,10.237008695652175
2025-10-01,aus-par,handysize,51.5233,True,1966,111.4982143,10.237008695652175
2025-11-01,aus-par,capesize,24.823,True,2560,115.4367857,10.19096
2025-11-01,aus-par,panamax,34.8326,True,2560,115.4367857,10.19096
2025-11-01,aus-par,supramax,43.6079,True,2560,115.4367857,10.19096
2025-11-01,aus-par,handysize,59.5751,True,2560,115.4367857,10.19096
2025-12-01,aus-par,capesize,20.928,True,1877,115.6842857,9.889745454545455
2025-12-01,aus-par,panamax,29.367,True,1877,115.6842857,9.889745454545455
2025-12-01,aus-par,supramax,36.7653,True,1877,115.6842857,9.889745454545455
2025-12-01,aus-par,handysize,50.2271,True,1877,115.6842857,9.889745454545455
